date,PRECTOTCORR,T2M_MAX,T2M_MIN,T2M,RH2M,WS10M,year,month,dtr
1995-07-17,0.16,37.35,26.37,32.28,59.78,1.5,1995,7,10.98
1995-07-18,0.0,38.82,27.68,33.2,59.62,1.93,1995,7,11.14
1995-07-19,11.15,30.97,25.1,28.0,76.77,3.43,1995,7,5.869999999999997
1995-07-20,15.97,31.87,24.64,28.24,74.92,1.91,1995,7,7.23
1995-07-21,32.46,31.7,25.43,28.59,76.71,1.45,1995,7,6.27
1995-07-22,4.91,33.37,25.21,29.17,73.94,1.6,1995,7,8.159999999999997
1995-07-23,19.09,33.04,25.3,29.0,76.29,2.17,1995,7,7.739999999999998
1995-07-24,29.13,31.28,24.61,27.63,82.5,3.69,1995,7,6.670000000000002
1995-07-25,46.8,31.22,22.93,27.06,80.53,3.13,1995,7,8.29
1995-07-26,23.84,29.58,22.56,26.05,71.68,2.34,1995,7,7.02
1995-07-27,37.25,31.09,22.57,25.8,82.23,2.45,1995,7,8.52
1995-07-28,33.64,31.2,23.25,27.29,78.82,2.2,1995,7,7.949999999999999
1995-07-29,6.65,31.46,23.57,27.92,72.43,1.3,1995,7,7.890000000000001
1995-07-30,80.21,31.83,23.02,28.19,72.69,1.51,1995,7,8.809999999999999
1995-07-31,0.1,32.99,24.16,29.07,71.0,1.52,1995,7,8.830000000000002
1995-08-01,0.01,32.96,24.53,29.01,74.44,1.7,1995,8,8.43
1995-08-02,45.55,32.12,24.51,28.32,74.28,1.92,1995,8,7.609999999999996
1995-08-03,28.31,31.92,23.28,27.81,78.35,1.65,1995,8,8.64
1995-08-04,10.27,29.98,24.01,26.66,85.98,3.27,1995,8,5.969999999999999
1995-08-05,0.18,31.63,23.51,27.5,76.94,1.91,1995,8,8.119999999999997
1995-08-06,8.96,31.78,24.38,27.88,79.21,1.79,1995,8,7.400000000000002
1995-08-07,0.09,31.1,23.28,27.23,82.73,1.96,1995,8,7.82
1995-08-08,21.37,30.84,23.92,27.21,81.36,1.61,1995,8,6.919999999999998
1995-08-09,0.78,31.36,23.0,27.34,79.32,2.07,1995,8,8.36
1995-08-10,8.31,31.29,23.8,27.85,75.88,1.37,1995,8,7.489999999999998
1995-08-11,6.55,33.01,24.27,28.78,77.19,1.46,1995,8,8.739999999999998
1995-08-12,1.39,32.36,24.96,28.68,81.04,1.72,1995,8,7.399999999999999
1995-08-13,0.0,33.23,24.86,29.09,74.95,1.44,1995,8,8.369999999999997
1995-08-14,3.68,31.02,24.06,27.36,81.81,2.61,1995,8,6.960000000000001
1995-08-15,12.74,31.82,24.01,28.05,81.04,1.82,1995,8,7.809999999999999
1995-08-16,2.35,32.63,24.57,28.67,75.89,1.35,1995,8,8.060000000000002
1995-08-17,2.23,31.46,24.13,27.78,81.75,2.22,1995,8,7.330000000000002
1995-08-18,3.3,31.83,24.35,27.78,82.07,1.76,1995,8,7.479999999999997
1995-08-19,10.86,30.86,23.88,27.41,80.67,1.58,1995,8,6.98
1995-08-20,28.21,31.53,23.45,27.5,79.38,1.92,1995,8,8.080000000000002
1995-08-21,28.39,29.94,23.27,26.91,81.3,2.16,1995,8,6.670000000000002
1995-08-22,10.3,30.64,22.93,27.08,78.31,1.27,1995,8,7.710000000000001
1995-08-23,0.79,31.61,22.45,27.56,76.05,1.34,1995,8,9.16
1995-08-24,0.0,31.65,23.52,28.04,78.1,1.81,1995,8,8.129999999999999
1995-08-25,5.07,31.09,24.04,27.52,81.57,2.06,1995,8,7.050000000000001
1995-08-26,10.0,31.06,24.08,27.91,77.19,1.32,1995,8,6.98
1995-08-27,14.93,31.04,23.74,27.62,78.81,1.51,1995,8,7.300000000000001
1995-08-28,11.65,30.82,23.74,27.27,77.54,1.48,1995,8,7.080000000000002
1995-08-29,6.51,30.66,22.88,26.61,81.46,1.96,1995,8,7.780000000000001
1995-08-30,5.63,30.14,22.21,25.89,84.25,2.0,1995,8,7.93
1995-08-31,1.89,30.08,21.91,26.03,79.42,1.45,1995,8,8.169999999999998
1995-09-01,3.9,29.17,21.99,25.5,76.48,2.06,1995,9,7.180000000000003
1995-09-02,12.59,32.14,21.99,27.26,64.8,1.56,1995,9,10.150000000000002
1995-09-03,0.01,30.5,22.08,25.91,79.06,2.49,1995,9,8.420000000000002
1995-09-04,2.12,30.14,20.66,25.66,78.54,1.54,1995,9,9.48
1995-09-05,0.72,29.74,20.58,25.04,74.95,1.66,1995,9,9.16
1995-09-06,0.0,30.54,20.76,25.5,67.23,1.89,1995,9,9.779999999999998
1995-09-07,0.0,31.52,19.16,25.73,61.91,1.76,1995,9,12.36
1995-09-08,0.0,30.96,19.61,25.5,71.96,1.73,1995,9,11.350000000000001
1995-09-09,0.0,30.24,21.24,25.64,78.34,2.09,1995,9,9.0
1995-09-10,0.0,31.04,21.84,26.41,64.4,1.63,1995,9,9.2
1995-09-11,0.0,31.62,20.28,25.88,68.58,2.08,1995,9,11.34
1995-09-12,3.39,30.45,19.6,25.01,70.57,2.02,1995,9,10.849999999999998
1995-09-13,0.91,31.12,19.87,25.69,65.2,1.95,1995,9,11.25
1995-09-14,0.0,32.07,20.2,26.29,62.6,2.0,1995,9,11.870000000000001
1995-09-15,0.0,30.96,19.45,25.34,64.94,2.22,1995,9,11.510000000000002
1995-09-16,0.4,30.7,19.98,25.69,64.61,1.92,1995,9,10.719999999999999
1995-09-17,0.0,30.94,19.5,25.52,63.56,1.85,1995,9,11.440000000000001
1995-09-18,0.0,32.01,20.01,26.47,58.81,2.04,1995,9,11.999999999999996
1995-09-19,0.0,31.51,19.67,25.4,62.8,2.17,1995,9,11.84
1995-09-20,0.0,32.17,19.1,25.75,57.14,2.21,1995,9,13.07
1995-09-21,0.0,32.72,19.17,25.96,55.76,2.15,1995,9,13.549999999999997
1995-09-22,0.0,32.09,18.74,25.62,57.15,2.1,1995,9,13.350000000000005
1995-09-23,0.0,31.38,18.5,24.99,62.59,2.55,1995,9,12.879999999999999
1995-09-24,53.12,30.29,19.38,24.87,65.35,2.1,1995,9,10.91
1995-09-25,2.51,30.3,19.02,24.54,62.5,2.29,1995,9,11.280000000000001
1995-09-26,0.0,30.79,18.45,24.76,61.48,2.19,1995,9,12.34
1995-09-27,0.0,30.83,18.77,24.85,60.34,2.17,1995,9,12.059999999999999
1995-09-28,0.0,30.83,18.52,24.58,63.55,2.11,1995,9,12.309999999999999
1995-09-29,0.84,30.16,19.28,24.24,68.22,2.56,1995,9,10.879999999999999
1995-09-30,0.03,30.5,18.98,24.45,61.74,2.9,1995,9,11.52
1995-10-01,0.18,30.84,18.85,24.61,59.15,2.05,1995,10,11.989999999999998
1995-10-02,0.0,31.28,18.86,24.81,59.45,2.26,1995,10,12.420000000000002
1995-10-03,0.5,30.61,19.11,24.36,59.6,2.07,1995,10,11.5
1995-10-04,8.63,29.7,18.25,23.44,60.29,2.12,1995,10,11.45
1995-10-05,0.11,29.7,16.47,23.11,57.07,2.55,1995,10,13.23
1995-10-06,0.0,30.16,16.97,23.42,53.09,2.46,1995,10,13.190000000000001
1995-10-07,0.0,30.59,16.84,23.56,50.45,2.07,1995,10,13.75
1995-10-08,0.0,30.62,16.53,23.12,49.19,2.21,1995,10,14.09
1995-10-09,0.0,30.6,17.24,23.88,46.2,1.93,1995,10,13.360000000000003
1995-10-10,0.0,29.79,16.18,22.68,53.59,2.4,1995,10,13.61
1995-10-11,0.0,29.95,15.93,22.91,53.64,2.42,1995,10,14.02
1995-10-12,0.0,31.27,17.1,23.87,51.44,2.48,1995,10,14.169999999999998
1995-10-13,0.0,30.61,17.27,23.63,50.73,2.42,1995,10,13.34
1995-10-14,0.0,30.61,17.49,23.58,51.22,2.53,1995,10,13.120000000000001
1995-10-15,0.27,31.22,16.64,22.86,52.99,2.43,1995,10,14.579999999999998
1995-10-16,24.82,27.59,17.14,21.27,63.46,2.93,1995,10,10.45
1995-10-17,0.03,26.33,15.27,20.42,63.71,2.25,1995,10,11.059999999999999
1995-10-18,0.34,27.08,15.8,20.7,61.23,2.35,1995,10,11.279999999999998
1995-10-19,0.14,26.91,14.94,20.36,61.69,2.3,1995,10,11.97
1995-10-20,6.36,25.06,13.88,18.66,60.72,2.44,1995,10,11.179999999999998
1995-10-21,0.0,25.95,11.92,18.51,57.27,2.58,1995,10,14.03
1995-10-22,0.11,26.0,12.23,18.55,55.07,2.75,1995,10,13.77
1995-10-23,1.88,25.85,13.28,19.12,45.19,2.21,1995,10,12.570000000000002
1995-10-24,0.0,27.51,12.92,19.4,42.41,2.41,1995,10,14.590000000000002
1995-10-25,0.0,27.35,12.66,19.53,47.02,2.36,1995,10,14.690000000000001
1995-10-26,0.0,27.13,14.2,20.12,49.7,2.29,1995,10,12.93
1995-10-27,0.0,26.44,13.33,19.68,50.52,2.51,1995,10,13.110000000000001
1995-10-28,0.0,27.85,12.5,20.19,45.45,2.22,1995,10,15.350000000000001
1995-10-29,0.0,26.77,12.23,18.89,52.92,2.31,1995,10,14.54
1995-10-30,0.14,26.42,14.55,19.77,49.43,1.84,1995,10,11.870000000000001
1995-10-31,0.05,26.03,12.41,18.78,51.48,2.07,1995,10,13.620000000000001
1995-11-01,0.86,25.49,11.73,17.73,50.78,2.54,1995,11,13.759999999999998
1995-11-02,0.0,26.05,11.11,17.52,44.01,2.49,1995,11,14.940000000000001
1995-11-03,0.0,27.08,10.56,17.99,42.18,2.83,1995,11,16.519999999999996
1995-11-04,0.0,26.67,12.57,18.26,40.74,2.28,1995,11,14.100000000000001
1995-11-05,0.0,25.72,10.63,17.72,42.84,2.37,1995,11,15.089999999999998
1995-11-06,0.0,26.46,11.65,18.04,44.31,2.32,1995,11,14.81
1995-11-07,0.0,26.67,12.59,19.11,39.35,1.85,1995,11,14.080000000000002
1995-11-08,0.0,27.68,11.67,18.54,43.6,2.54,1995,11,16.009999999999998
1995-11-09,0.0,28.21,11.54,18.87,40.19,2.58,1995,11,16.67
1995-11-10,0.0,27.06,11.42,18.46,38.36,2.66,1995,11,15.639999999999999
1995-11-11,0.0,26.16,10.1,17.61,41.39,2.65,1995,11,16.060000000000002
1995-11-12,0.0,25.95,10.54,17.25,41.38,3.02,1995,11,15.41
1995-11-13,0.0,26.59,11.32,17.74,37.61,2.83,1995,11,15.27
1995-11-14,0.0,27.05,12.57,18.71,35.42,2.47,1995,11,14.48
1995-11-15,0.0,27.05,12.13,18.28,37.02,2.62,1995,11,14.92
1995-11-16,0.0,25.69,11.22,17.59,40.1,2.26,1995,11,14.47
1995-11-17,0.0,26.01,10.12,17.34,43.77,2.6,1995,11,15.890000000000002
1995-11-18,0.0,25.34,10.4,16.85,46.42,2.68,1995,11,14.94
1995-11-19,0.0,24.24,10.36,16.43,38.84,2.05,1995,11,13.879999999999999
1995-11-20,0.0,24.45,9.57,15.78,38.34,2.54,1995,11,14.879999999999999
1995-11-21,0.0,24.6,8.73,15.68,36.1,2.34,1995,11,15.870000000000001
1995-11-22,0.0,22.92,8.59,14.53,36.36,2.85,1995,11,14.330000000000002
1995-11-23,0.0,23.17,7.77,14.61,34.41,2.48,1995,11,15.400000000000002
1995-11-24,0.0,22.97,7.8,13.51,37.77,3.09,1995,11,15.169999999999998
1995-11-25,0.0,22.44,7.54,13.66,33.21,2.79,1995,11,14.900000000000002
1995-11-26,0.0,21.5,6.64,12.61,35.08,2.86,1995,11,14.86
1995-11-27,0.0,21.91,6.69,13.2,35.03,5.16,1995,11,15.219999999999999
1995-11-28,6.4,16.85,6.0,10.47,62.1,6.24,1995,11,10.850000000000001
1995-11-29,0.0,17.66,3.3,9.14,45.93,2.53,1995,11,14.36
1995-11-30,11.2,19.3,1.8,9.1,44.69,2.83,1995,11,17.5
1995-12-01,0.74,20.52,3.11,10.06,42.85,3.29,1995,12,17.41
1995-12-02,0.0,20.03,3.93,10.64,37.49,2.93,1995,12,16.1
1995-12-03,0.0,21.61,4.64,11.41,37.35,3.0,1995,12,16.97
1995-12-04,0.0,21.67,5.94,12.52,35.95,2.58,1995,12,15.73
1995-12-05,0.0,21.56,6.62,12.31,43.79,2.92,1995,12,14.939999999999998
1995-12-06,0.0,21.34,6.78,12.82,57.08,2.88,1995,12,14.559999999999999
1995-12-07,0.0,20.26,9.91,13.53,60.0,2.41,1995,12,10.350000000000001
1995-12-08,2.75,16.59,8.94,12.17,72.16,1.7,1995,12,7.65
1995-12-09,0.02,19.27,6.82,11.99,72.06,2.2,1995,12,12.45
1995-12-10,0.73,18.26,8.4,12.27,62.19,2.5,1995,12,9.860000000000001
1995-12-11,0.32,18.67,5.99,11.09,65.73,2.56,1995,12,12.680000000000001
1995-12-12,3.52,19.03,4.74,10.76,53.61,2.87,1995,12,14.290000000000001
1995-12-13,0.03,14.32,7.6,10.32,48.32,1.62,1995,12,6.720000000000001
1995-12-14,0.0,18.16,5.74,11.14,55.85,2.19,1995,12,12.42
1995-12-15,0.32,15.51,5.94,10.19,71.39,3.03,1995,12,9.57
1995-12-16,0.04,18.61,5.91,10.64,63.49,2.85,1995,12,12.7
1995-12-17,0.44,18.73,8.42,11.58,50.35,2.28,1995,12,10.31
1995-12-18,0.07,18.89,9.15,12.86,47.44,1.76,1995,12,9.74
1995-12-19,0.04,20.19,7.19,12.22,56.05,2.6,1995,12,13.0
1995-12-20,0.3,18.78,8.83,12.19,55.7,2.39,1995,12,9.950000000000001
1995-12-21,0.16,19.71,5.87,11.19,55.93,2.94,1995,12,13.84
1995-12-22,0.04,19.04,6.33,10.92,46.31,2.75,1995,12,12.709999999999999
1995-12-23,0.0,20.06,4.47,10.73,44.96,2.98,1995,12,15.59
1995-12-24,0.0,19.32,7.03,11.65,38.23,2.04,1995,12,12.29
1995-12-25,0.0,20.12,3.65,11.06,39.47,2.53,1995,12,16.470000000000002
1995-12-26,0.0,19.88,5.39,11.44,44.06,2.79,1995,12,14.489999999999998
1995-12-27,0.0,21.07,9.22,13.8,41.88,1.97,1995,12,11.85
1995-12-28,0.0,20.61,9.01,13.83,43.15,1.56,1995,12,11.6
1995-12-29,0.0,20.14,6.14,12.48,48.38,2.35,1995,12,14.0
1995-12-30,0.0,21.42,6.67,12.77,49.8,2.48,1995,12,14.750000000000002
1995-12-31,0.0,20.96,7.96,12.51,49.56,2.2,1995,12,13.0
1996-01-01,0.0,21.34,5.73,12.33,43.92,2.6,1996,1,15.61
1996-01-02,0.0,20.84,6.4,12.37,38.97,2.42,1996,1,14.44
1996-01-03,0.0,20.15,5.18,11.52,44.5,2.62,1996,1,14.969999999999999
1996-01-04,0.0,20.35,6.17,12.29,38.91,2.83,1996,1,14.180000000000001
1996-01-05,0.0,17.32,8.45,11.57,39.99,1.72,1996,1,8.870000000000001
1996-01-06,0.0,19.82,7.18,11.73,38.73,2.4,1996,1,12.64
1996-01-07,0.0,20.82,6.67,12.79,37.33,2.24,1996,1,14.15
1996-01-08,0.0,21.99,10.74,14.86,37.81,1.78,1996,1,11.249999999999998
1996-01-09,0.0,20.67,7.32,13.62,41.94,2.22,1996,1,13.350000000000001
1996-01-10,0.0,15.23,6.2,10.21,60.73,3.07,1996,1,9.030000000000001
1996-01-11,0.0,18.02,5.16,10.03,51.63,2.77,1996,1,12.86
1996-01-12,0.02,17.12,4.15,9.51,42.02,2.64,1996,1,12.97
1996-01-13,0.12,14.86,6.39,9.87,47.27,1.98,1996,1,8.469999999999999
1996-01-14,0.54,8.66,4.34,6.99,88.55,3.87,1996,1,4.32
1996-01-15,22.15,10.48,5.31,7.53,86.11,5.07,1996,1,5.170000000000001
1996-01-16,11.61,13.31,2.92,7.89,69.51,1.98,1996,1,10.39
1996-01-17,1.14,15.43,1.22,7.3,56.59,2.32,1996,1,14.209999999999999
1996-01-18,1.33,12.1,0.68,5.71,55.72,2.64,1996,1,11.42
1996-01-19,0.0,17.19,3.37,9.65,46.42,2.23,1996,1,13.82
1996-01-20,0.0,17.59,4.52,10.64,46.12,2.37,1996,1,13.07
1996-01-21,0.01,14.55,3.89,8.66,60.49,3.23,1996,1,10.66
1996-01-22,5.07,11.43,3.65,7.69,79.93,2.59,1996,1,7.779999999999999
1996-01-23,0.01,16.13,0.68,6.92,61.77,3.24,1996,1,15.45
1996-01-24,9.03,15.67,1.0,6.85,52.18,3.32,1996,1,14.67
1996-01-25,0.18,18.12,5.39,11.21,46.01,1.99,1996,1,12.73
1996-01-26,0.04,17.8,5.19,10.25,51.23,2.17,1996,1,12.61
1996-01-27,0.72,17.7,2.64,8.96,54.56,3.02,1996,1,15.059999999999999
1996-01-28,0.0,18.43,1.69,8.43,44.65,3.5,1996,1,16.74
1996-01-29,0.0,19.39,0.65,8.79,36.62,3.54,1996,1,18.740000000000002
1996-01-30,0.0,20.63,2.92,11.52,33.18,2.77,1996,1,17.71
1996-01-31,0.0,19.96,5.3,11.32,38.25,2.77,1996,1,14.66
1996-02-01,0.0,21.22,4.18,11.87,41.57,2.66,1996,2,17.04
1996-02-02,0.0,22.35,4.46,12.87,37.54,2.67,1996,2,17.89
1996-02-03,0.0,19.98,6.88,12.51,40.88,2.71,1996,2,13.100000000000001
1996-02-04,0.0,22.93,7.54,14.74,41.24,2.37,1996,2,15.39
1996-02-05,0.0,23.67,8.86,14.62,44.99,2.65,1996,2,14.810000000000002
1996-02-06,0.0,24.03,9.55,15.2,48.53,2.75,1996,2,14.48
1996-02-07,0.0,23.49,10.48,15.92,57.26,3.61,1996,2,13.009999999999998
1996-02-08,0.0,22.8,8.98,15.0,51.92,2.9,1996,2,13.82
1996-02-09,11.12,17.57,9.99,13.11,63.41,4.56,1996,2,7.58
1996-02-10,11.11,18.91,7.94,12.78,69.84,2.29,1996,2,10.969999999999999
1996-02-11,10.57,19.75,7.86,12.6,66.6,2.66,1996,2,11.89
1996-02-12,0.02,20.95,7.84,14.17,51.61,1.91,1996,2,13.11
1996-02-13,0.0,20.18,8.4,13.88,62.07,2.29,1996,2,11.78
1996-02-14,4.79,14.84,10.03,12.01,77.75,5.46,1996,2,4.8100000000000005
1996-02-15,37.66,16.53,6.58,11.12,75.57,2.72,1996,2,9.950000000000001
1996-02-16,0.0,19.2,3.63,10.65,57.33,2.69,1996,2,15.57
1996-02-17,0.0,20.73,5.2,11.67,52.45,3.06,1996,2,15.530000000000001
1996-02-18,0.0,21.26,7.65,13.99,45.9,2.77,1996,2,13.610000000000001
1996-02-19,0.0,22.91,9.39,15.11,46.4,2.53,1996,2,13.52
1996-02-20,0.0,23.1,9.01,15.7,42.01,2.21,1996,2,14.090000000000002
1996-02-21,0.0,22.58,9.57,15.63,46.33,2.01,1996,2,13.009999999999998
1996-02-22,0.0,22.49,8.74,14.98,52.69,2.29,1996,2,13.749999999999998
1996-02-23,0.0,14.93,9.45,11.95,74.56,2.8,1996,2,5.48
1996-02-24,38.53,15.22,9.74,12.33,84.65,2.86,1996,2,5.48
