date,precipitation_sum,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,wind_speed_10m_mean
2024-05-16,0.0,30.45,38.3,23.22,45.0,2.9
2024-05-17,0.0,31.11,39.31,24.34,44.19,3.01
2024-05-18,0.0,30.5,38.07,23.21,46.22,3.84
2024-05-19,0.12,30.84,37.97,24.63,44.82,3.22
2024-05-20,0.0,31.25,39.84,23.16,42.05,3.05
2024-05-21,0.0,30.38,38.51,23.09,39.23,3.5
2024-05-22,0.0,31.96,41.4,23.49,38.34,2.85
2024-05-23,0.0,31.98,41.21,23.44,36.6,2.9
2024-05-24,0.08,31.87,40.22,24.48,38.53,3.08
2024-05-25,1.6,31.36,39.33,23.65,41.31,4.08
2024-05-26,0.0,31.4,40.38,23.42,34.49,3.62
2024-05-27,0.0,32.31,41.95,23.53,30.74,3.63
2024-05-28,0.0,32.29,41.64,23.64,28.83,2.98
2024-05-29,0.0,32.07,40.96,23.27,29.14,2.46
2024-05-30,0.0,32.43,41.51,23.91,24.89,3.41
2024-05-31,0.0,33.05,41.99,24.71,22.08,2.36
2024-06-01,0.07,32.71,42.23,23.91,23.14,3.11
2024-06-02,0.0,33.35,42.51,24.07,20.07,3.17
2024-06-03,0.0,34.8,43.92,25.68,21.24,3.19
2024-06-04,0.04,34.95,42.59,26.66,21.7,2.8
2024-06-05,7.17,34.92,42.34,28.17,24.9,4.47
2024-06-06,1.25,30.16,36.41,24.49,46.37,1.59
2024-06-07,0.24,29.91,36.34,23.34,42.66,2.7
2024-06-08,0.05,30.64,38.36,22.94,32.38,2.82
2024-06-09,0.05,31.66,39.64,23.29,27.73,3.26
2024-06-10,0.0,32.88,41.83,23.65,24.25,3.17
2024-06-11,0.89,33.72,42.05,24.54,24.49,2.78
2024-06-12,0.01,35.84,45.03,26.51,20.21,2.87
2024-06-13,0.06,36.25,45.05,27.21,18.86,2.85
2024-06-14,1.31,35.99,43.79,27.26,22.3,2.52
2024-06-15,0.0,36.16,44.34,28.05,21.97,3.18
2024-06-16,0.01,36.87,45.47,27.79,20.18,3.1
2024-06-17,0.0,37.95,46.2,29.35,19.02,2.49
2024-06-18,6.12,36.2,43.51,29.88,27.12,2.79
2024-06-19,3.0,35.02,42.54,26.89,30.13,2.71
2024-06-20,3.07,34.56,41.2,26.12,30.69,2.38
2024-06-21,7.08,30.34,35.38,25.13,42.49,3.29
2024-06-22,0.34,31.64,38.99,23.78,45.95,2.08
2024-06-23,1.41,33.89,40.69,26.88,38.05,2.38
2024-06-24,0.68,34.87,42.33,27.1,33.52,2.35
2024-06-25,0.0,36.19,44.18,27.86,27.92,2.69
2024-06-26,0.14,37.27,43.83,30.68,27.27,1.63
2024-06-27,0.1,37.43,43.85,31.14,28.86,3.51
2024-06-28,1.15,36.37,42.95,30.17,33.07,2.9
2024-06-29,2.63,35.73,41.47,30.12,37.24,2.15
2024-06-30,0.0,36.73,42.59,30.0,34.46,1.93
2024-07-01,0.03,37.95,43.37,32.76,35.14,1.7
2024-07-02,1.87,38.31,44.88,31.88,33.04,1.77
2024-07-03,1.05,38.47,44.97,32.03,35.88,2.25
2024-07-04,22.08,33.76,38.72,28.92,54.83,3.67
2024-07-05,2.41,32.53,37.94,28.23,59.84,2.44
2024-07-06,40.85,30.21,34.34,26.71,70.5,3.81
2024-07-07,7.19,30.18,34.65,25.31,64.13,1.98
2024-07-08,2.37,31.92,38.27,25.23,56.57,1.93
2024-07-09,1.22,31.58,36.9,27.03,63.14,1.45
2024-07-10,19.94,32.36,36.7,27.52,62.49,1.83
2024-07-11,16.81,32.47,36.98,28.35,61.78,2.12
2024-07-12,2.89,32.49,38.23,27.0,61.27,2.24
2024-07-13,28.99,30.48,34.13,26.17,66.37,1.51
2024-07-14,0.09,30.5,34.05,26.46,62.87,1.16
2024-07-15,0.11,32.27,37.22,26.73,52.02,1.47
2024-07-16,0.07,32.82,38.79,25.76,51.93,2.04
2024-07-17,0.01,32.23,37.46,27.53,55.1,1.56
2024-07-18,21.6,29.65,34.0,25.66,71.75,2.59
2024-07-19,0.03,32.17,37.14,25.68,58.55,2.03
2024-07-20,0.02,33.63,37.95,28.34,55.2,1.44
2024-07-21,0.08,33.89,39.17,27.94,56.56,1.89
2024-07-22,7.56,33.46,38.45,27.8,59.57,1.56
2024-07-23,31.12,32.43,37.39,27.63,65.94,2.01
2024-07-24,314.83,31.52,34.67,27.63,69.95,1.58
2024-07-25,31.17,31.71,34.94,28.23,72.02,2.06
2024-07-26,4.08,31.86,35.24,27.63,71.32,1.61
2024-07-27,0.47,31.53,35.14,27.02,72.82,1.54
2024-07-28,24.92,29.95,32.8,27.37,81.57,2.44
2024-07-29,35.04,28.96,31.74,27.25,86.48,3.03
2024-07-30,40.95,30.66,34.56,26.77,78.32,1.22
2024-07-31,15.66,31.18,34.44,27.86,78.85,1.66
2024-08-01,26.4,30.0,33.17,26.2,81.46,2.93
2024-08-02,17.06,28.01,32.04,23.62,78.96,2.24
2024-08-03,1.31,29.06,32.47,25.84,80.12,2.44
2024-08-04,11.78,28.65,31.86,25.93,83.14,2.14
2024-08-05,27.09,28.74,31.64,25.38,81.89,1.56
2024-08-06,125.4,29.14,32.36,25.76,83.55,1.96
2024-08-07,29.01,29.67,32.82,26.03,82.43,1.89
2024-08-08,28.56,29.39,32.27,26.33,81.53,1.5
2024-08-09,48.84,29.45,32.14,26.31,80.94,1.6
2024-08-10,11.82,29.51,32.33,25.97,83.21,1.46
2024-08-11,33.58,29.18,32.43,26.48,85.82,1.81
2024-08-12,1.38,27.85,30.92,25.33,86.97,1.79
2024-08-13,0.01,29.26,32.55,24.99,79.74,1.23
2024-08-14,6.92,29.63,32.57,25.88,82.87,1.56
2024-08-15,3.07,29.91,33.29,26.61,83.3,1.25
2024-08-16,15.41,28.2,31.17,26.36,82.54,2.14
2024-08-17,31.05,26.87,29.58,24.6,88.88,2.72
2024-08-18,21.6,28.08,31.58,24.38,80.12,1.38
2024-08-19,9.26,28.28,31.27,25.69,85.87,1.65
2024-08-20,14.29,28.1,31.1,25.03,84.98,1.77
2024-08-21,9.64,28.03,31.14,25.14,82.07,1.36
2024-08-22,4.54,28.37,31.13,24.39,79.87,1.63
2024-08-23,0.39,28.52,31.11,26.08,77.93,1.1
2024-08-24,1.53,29.01,32.42,24.5,73.85,0.89
2024-08-25,0.68,28.91,32.27,24.7,78.89,1.49
2024-08-26,1.88,29.64,33.17,25.7,75.75,1.13
2024-08-27,20.83,26.45,29.59,24.03,88.53,3.32
2024-08-28,20.66,26.26,28.73,24.11,77.95,1.48
2024-08-29,33.9,26.1,30.79,22.92,82.99,3.06
2024-08-30,37.82,25.43,29.57,22.17,81.07,3.65
2024-08-31,0.0,26.72,30.56,22.03,74.66,1.9
2024-09-01,0.0,28.66,32.24,24.35,71.0,1.32
2024-09-02,4.2,27.76,31.38,24.59,83.55,2.01
2024-09-03,10.3,27.22,30.58,23.72,81.06,1.41
2024-09-04,0.47,27.12,30.71,23.08,80.15,1.33
2024-09-05,0.08,26.82,30.31,23.32,80.09,1.61
2024-09-06,6.68,28.18,31.4,23.85,73.27,0.77
2024-09-07,20.66,27.68,30.51,23.94,78.24,1.0
2024-09-08,0.91,27.63,31.11,24.14,78.48,1.38
2024-09-09,0.0,28.06,31.52,24.43,77.12,1.62
2024-09-10,0.48,28.52,31.95,24.78,72.47,1.89
2024-09-11,1.27,27.95,32.22,23.83,70.51,1.89
2024-09-12,0.06,26.83,31.7,22.6,76.4,2.83
2024-09-13,3.04,27.18,30.85,23.15,79.69,2.54
2024-09-14,4.45,25.95,29.82,22.77,79.88,1.96
2024-09-15,0.3,25.81,29.79,21.98,75.06,1.8
2024-09-16,0.0,25.94,30.15,21.39,74.61,1.98
2024-09-17,0.0,26.2,30.51,21.78,72.66,1.76
2024-09-18,0.0,27.55,32.77,22.47,62.73,1.59
2024-09-19,0.0,27.32,32.97,22.09,69.22,1.75
2024-09-20,0.0,28.61,34.2,22.8,63.67,1.68
2024-09-21,0.0,28.67,33.68,23.81,66.55,1.44
2024-09-22,0.0,27.58,31.89,23.64,76.77,1.81
2024-09-23,0.0,27.94,32.36,23.98,78.11,2.12
2024-09-24,0.01,28.03,32.14,24.22,78.17,1.94
2024-09-25,0.01,28.61,32.99,24.64,74.85,1.65
2024-09-26,6.14,27.58,30.49,24.73,79.57,1.57
2024-09-27,17.95,26.24,29.8,23.21,83.73,2.28
2024-09-28,7.4,25.34,28.79,21.63,81.34,1.83
2024-09-29,0.06,25.75,30.14,22.08,75.49,1.6
2024-09-30,0.0,25.29,29.58,21.43,78.02,3.26
2024-10-01,0.0,26.39,30.84,22.25,67.36,2.54
2024-10-02,0.0,26.13,32.37,20.99,60.98,2.21
2024-10-03,0.0,25.73,32.19,20.52,59.48,2.37
2024-10-04,0.0,25.88,31.71,19.6,61.88,2.03
2024-10-05,9.13,25.32,30.95,20.47,69.5,1.88
2024-10-06,26.57,23.73,28.27,19.59,76.12,1.69
2024-10-07,0.0,24.42,30.35,18.6,63.93,1.77
2024-10-08,0.43,23.6,27.57,20.0,70.55,2.0
2024-10-09,0.13,21.84,26.73,18.31,73.21,3.06
2024-10-10,0.0,22.64,28.22,17.75,59.68,2.28
2024-10-11,0.0,23.1,29.08,18.14,58.55,2.58
2024-10-12,0.0,23.58,29.3,17.69,53.83,1.78
2024-10-13,0.0,23.42,29.42,17.75,51.07,1.49
2024-10-14,0.0,22.66,29.06,17.41,59.71,2.17
2024-10-15,0.0,22.77,29.1,18.0,62.55,2.65
2024-10-16,0.0,22.73,28.31,17.77,61.86,2.28
2024-10-17,0.0,23.04,29.19,17.33,60.61,2.19
2024-10-18,0.0,23.03,28.99,17.59,59.76,2.29
2024-10-19,0.0,22.54,28.69,18.06,62.23,2.61
2024-10-20,0.0,22.26,27.86,17.78,62.8,2.03
2024-10-21,0.0,21.55,27.22,17.35,72.42,2.48
2024-10-22,0.47,21.89,27.54,16.91,68.55,2.15
2024-10-23,0.26,21.16,27.08,17.65,71.41,3.02
2024-10-24,0.0,21.26,26.93,17.09,63.56,2.77
2024-10-25,0.0,22.15,30.63,16.2,55.1,3.0
2024-10-26,0.0,22.01,28.29,16.84,57.1,3.45
2024-10-27,0.0,24.37,31.52,18.37,50.17,2.23
2024-10-28,0.3,23.27,27.98,18.92,59.52,1.74
2024-10-29,3.49,22.42,28.61,18.36,67.68,2.33
2024-10-30,0.19,21.62,28.4,17.35,65.77,2.7
2024-10-31,0.0,20.98,28.02,15.77,59.99,3.11
2024-11-01,0.0,21.0,28.14,15.52,49.66,2.8
2024-11-02,0.0,21.19,27.82,16.49,46.43,2.26
2024-11-03,0.0,21.1,27.9,16.33,51.76,2.05
2024-11-04,0.0,20.61,26.98,14.9,55.54,2.82
2024-11-05,0.0,21.48,28.38,16.6,55.17,1.91
2024-11-06,0.0,21.04,26.72,16.65,61.5,2.74
2024-11-07,0.0,22.15,27.3,18.48,55.69,1.59
2024-11-08,0.0,21.41,26.94,18.07,59.01,2.25
2024-11-09,0.0,21.05,26.46,16.85,57.84,1.88
2024-11-10,0.0,20.66,26.35,16.89,59.42,2.01
2024-11-11,2.57,19.21,24.83,15.15,68.31,2.09
2024-11-12,0.0,18.11,24.59,13.99,65.9,2.26
2024-11-13,0.0,18.2,24.66,12.67,58.84,1.98
2024-11-14,0.01,17.91,23.87,13.48,64.2,2.15
2024-11-15,2.08,17.53,23.66,13.51,69.36,2.9
2024-11-16,0.08,16.3,22.79,12.02,66.22,2.85
2024-11-17,0.04,15.99,23.42,11.52,59.58,2.71
2024-11-18,0.0,16.08,23.56,11.39,50.05,2.7
2024-11-19,0.0,16.23,24.01,11.33,45.76,2.52
2024-11-20,0.0,16.19,23.08,11.11,44.42,2.52
2024-11-21,0.0,16.62,23.66,12.81,47.94,2.78
2024-11-22,0.0,16.97,23.35,12.89,49.02,2.08
2024-11-23,0.05,17.17,23.07,12.51,53.18,2.24
2024-11-24,0.4,15.87,22.96,11.64,62.08,2.74
2024-11-25,0.0,15.03,22.68,10.77,58.03,3.12
2024-11-26,0.0,15.13,22.84,10.4,51.21,2.62
2024-11-27,0.0,15.03,22.97,9.78,47.78,2.61
2024-11-28,0.0,15.57,22.68,10.43,43.22,2.2
2024-11-29,0.0,16.35,22.64,11.69,46.26,1.84
2024-11-30,0.0,14.87,22.63,10.78,55.7,2.83
2024-12-01,0.01,15.2,22.13,10.79,58.61,2.35
2024-12-02,0.02,14.83,22.37,10.73,59.09,2.71
2024-12-03,0.17,15.04,22.57,10.79,61.26,2.95
2024-12-04,0.0,13.72,22.2,8.81,52.74,3.23
2024-12-05,0.0,14.09,20.93,10.05,37.12,1.92
2024-12-06,0.0,12.22,20.79,7.61,43.77,3.14
2024-12-07,0.0,13.63,19.44,8.3,34.23,1.63
2024-12-08,0.02,10.86,17.53,6.75,49.02,2.49
2024-12-09,0.0,8.74,16.79,3.94,48.62,2.79
2024-12-10,0.0,9.03,17.43,4.28,43.29,2.26
2024-12-11,0.0,11.09,17.34,7.23,35.95,1.75
2024-12-12,0.05,9.72,16.89,5.51,46.34,2.25
2024-12-13,0.0,9.7,20.34,3.69,48.43,3.92
2024-12-14,0.0,10.77,19.75,4.27,40.17,2.94
2024-12-15,0.0,12.96,19.36,8.88,36.24,1.63
2024-12-16,0.0,13.1,20.42,9.35,34.42,1.86
2024-12-17,0.0,12.61,19.62,9.17,40.69,2.33
2024-12-18,0.0,11.68,17.4,8.01,40.88,2.17
2024-12-19,0.0,11.11,19.5,6.59,42.64,2.59
2024-12-20,0.0,10.91,19.58,6.38,47.21,2.36
2024-12-21,0.0,11.22,19.2,6.12,44.96,2.13
2024-12-22,0.0,12.75,17.56,9.81,41.85,1.33
2024-12-23,0.78,10.92,16.91,5.81,59.6,2.45
2024-12-24,0.05,9.52,18.34,4.48,61.58,2.58
2024-12-25,0.0,10.29,19.23,5.64,46.66,2.98
2024-12-26,0.0,11.87,20.1,6.12,38.36,2.39
2024-12-27,0.02,11.95,18.48,7.75,48.73,2.12
2024-12-28,1.64,10.69,17.32,6.48,59.67,1.54
2024-12-29,0.02,10.01,18.83,5.07,58.16,2.96
2024-12-30,0.0,11.99,19.43,6.86,39.98,2.29
2024-12-31,0.0,12.09,19.45,7.45,39.31,1.93
2025-01-01,0.52,11.36,18.85,7.47,50.62,2.63
2025-01-02,0.18,14.32,21.55,10.08,55.66,2.12
2025-01-03,0.19,15.63,22.97,10.6,57.43,2.4
2025-01-04,0.18,14.25,21.29,9.16,58.6,3.68
2025-01-05,0.42,13.59,19.95,9.42,57.79,1.89
2025-01-06,1.64,11.47,18.6,7.11,64.17,2.75
2025-01-07,0.21,10.63,19.83,4.92,49.01,3.16
2025-01-08,0.0,10.77,20.47,5.15,41.15,3.57
2025-01-09,0.0,11.68,21.05,3.98,35.01,2.44
2025-01-10,0.0,12.2,21.74,4.25,33.16,2.35
2025-01-11,0.0,9.95,16.36,5.93,43.96,2.73
2025-01-12,0.0,9.86,17.54,5.18,55.92,2.62
2025-01-13,0.0,9.69,18.47,5.02,47.68,2.75
2025-01-14,0.0,11.78,19.14,6.02,41.29,2.03
2025-01-15,0.0,11.88,19.38,6.98,39.57,2.09
2025-01-16,0.47,10.41,17.4,6.17,50.15,2.47
2025-01-17,0.02,10.26,19.44,4.11,53.49,2.85
2025-01-18,0.0,12.78,20.13,6.88,39.4,2.28
2025-01-19,0.04,11.61,19.04,6.8,44.23,2.16
2025-01-20,1.31,11.87,20.7,6.71,54.29,3.27
2025-01-21,0.13,11.7,19.75,6.48,57.61,3.0
2025-01-22,0.01,12.11,19.58,7.96,49.88,2.53
2025-01-23,0.0,11.92,20.74,6.48,48.73,3.37
2025-01-24,0.0,11.84,23.82,4.61,36.01,4.17
2025-01-25,0.0,10.93,23.21,1.28,30.05,3.57
2025-01-26,0.0,13.68,23.6,6.37,28.87,3.02
2025-01-27,0.0,14.2,23.59,8.65,30.15,2.94
2025-01-28,0.0,14.94,24.26,7.59,31.15,2.28
2025-01-29,0.27,10.87,16.18,7.46,53.13,3.47
2025-01-30,0.04,11.24,20.45,5.25,52.14,2.81
2025-01-31,0.02,12.14,20.34,5.98,43.34,2.37
2025-02-01,5.06,12.1,19.59,7.73,55.0,2.53
2025-02-02,0.0,12.69,20.96,7.41,53.62,2.14
2025-02-03,0.0,12.67,21.79,7.47,44.96,3.62
2025-02-04,0.0,12.05,19.17,5.73,43.19,2.86
2025-02-05,0.0,12.59,19.55,7.73,40.5,1.99
2025-02-06,0.18,10.97,19.39,5.11,47.22,2.75
2025-02-07,0.0,12.0,21.83,5.25,38.3,3.12
2025-02-08,0.0,15.09,24.36,7.68,33.99,2.53
2025-02-09,0.0,16.42,24.67,10.32,39.69,2.25
2025-02-10,0.0,16.55,23.76,11.4,41.96,2.24
2025-02-11,0.75,14.2,21.97,9.64,56.98,3.22
2025-02-12,0.0,13.73,21.61,7.3,47.38,3.15
2025-02-13,0.0,13.18,21.26,6.62,41.43,2.62
2025-02-14,0.0,15.4,23.81,10.14,36.08,2.71
2025-02-15,0.0,17.02,24.48,11.1,36.99,2.66
2025-02-16,0.41,16.74,24.37,11.38,47.31,2.83
2025-02-17,0.05,16.08,24.03,9.98,51.19,2.65
2025-02-18,0.01,16.17,24.74,10.36,45.38,2.48
2025-02-19,0.06,15.99,23.99,11.2,41.36,2.22
2025-02-20,28.0,10.92,14.1,7.51,82.07,3.0
2025-02-21,0.0,12.71,21.18,5.98,62.79,2.47
2025-02-22,0.0,14.85,22.46,9.23,47.3,2.09
2025-02-23,0.06,16.29,24.08,8.65,43.37,1.9
2025-02-24,0.0,17.41,25.34,9.76,45.05,2.22
2025-02-25,11.89,14.58,17.16,11.91,66.17,2.89
2025-02-26,4.32,15.73,21.06,12.52,78.97,4.99
2025-02-27,30.35,15.64,21.0,11.74,79.35,3.3
2025-02-28,4.27,13.25,18.54,8.99,71.35,2.48
2025-03-01,0.01,13.66,21.37,8.2,55.34,2.6
2025-03-02,0.01,14.34,22.82,5.85,42.71,2.48
2025-03-03,28.08,11.13,15.99,8.35,79.2,3.42
2025-03-04,1.73,11.49,17.16,6.95,70.79,2.67
2025-03-05,0.0,12.63,22.11,4.86,49.65,4.21
2025-03-06,0.0,16.41,24.82,8.79,38.9,2.95
2025-03-07,0.0,15.57,24.11,9.22,48.68,2.71
2025-03-08,0.0,17.68,26.32,10.28,45.18,3.27
2025-03-09,0.01,18.72,26.26,10.35,46.57,2.68
2025-03-10,2.16,18.07,24.23,13.73,60.31,3.14
2025-03-11,1.65,18.81,26.02,12.57,62.31,2.76
2025-03-12,1.54,18.69,24.56,13.36,65.49,2.87
2025-03-13,1.4,18.83,24.0,13.3,62.13,2.4
2025-03-14,0.88,15.3,20.19,12.22,70.49,2.96
2025-03-15,3.21,14.18,16.93,11.58,79.23,1.86
2025-03-16,2.33,16.85,24.1,11.12,67.18,2.69
2025-03-17,0.0,18.25,26.24,10.68,51.98,2.51
2025-03-18,0.0,19.55,27.12,13.29,50.42,2.65
2025-03-19,0.01,20.0,28.12,14.55,54.35,3.06
2025-03-20,0.0,19.59,27.86,12.47,51.74,3.0
2025-03-21,0.0,19.97,28.74,12.48,47.12,3.44
2025-03-22,0.0,21.62,32.37,12.68,36.71,3.3
2025-03-23,0.0,22.4,31.67,13.04,34.85,2.55
2025-03-24,0.0,22.63,31.14,14.96,42.58,2.59
2025-03-25,0.0,22.09,29.55,17.21,48.04,2.53
2025-03-26,0.01,23.65,32.29,17.01,44.9,5.42
2025-03-27,0.99,21.13,29.11,10.93,49.29,4.0
2025-03-28,0.0,14.86,23.38,6.8,40.43,3.06
2025-03-29,0.0,16.89,26.83,8.07,37.34,4.15
2025-03-30,0.0,19.57,29.08,12.43,35.83,3.23
2025-03-31,0.0,20.7,30.53,12.27,37.65,2.9
2025-04-01,0.0,21.34,30.36,14.08,36.09,3.44
2025-04-02,0.0,23.83,31.9,15.5,28.89,1.62
2025-04-03,1.05,21.32,29.12,15.34,42.84,2.32
2025-04-04,0.01,21.92,30.84,14.57,43.05,3.28
2025-04-05,0.0,24.81,34.39,16.37,38.71,3.26
2025-04-06,0.45,27.17,36.28,17.94,40.27,3.17
2025-04-07,0.0,28.72,37.63,20.18,41.33,2.41
2025-04-08,4.67,27.96,35.37,21.59,46.11,2.62
2025-04-09,5.61,27.18,34.54,20.8,50.68,3.23
2025-04-10,0.01,27.03,34.76,19.98,52.11,2.35
2025-04-11,10.19,22.14,25.87,17.34,58.52,3.62
2025-04-12,0.0,23.81,31.72,15.9,49.94,2.53
2025-04-13,0.0,26.41,34.79,18.44,46.34,2.26
2025-04-14,0.0,28.45,36.94,20.25,43.2,1.86
2025-04-15,0.0,29.42,37.76,20.67,40.65,2.31
2025-04-16,7.36,29.13,37.17,22.21,40.9,2.65
2025-04-17,0.01,28.52,36.31,19.89,44.01,3.16
2025-04-18,6.5,28.91,36.94,21.77,43.74,2.61
2025-04-19,5.39,26.79,34.46,20.21,50.4,5.41
2025-04-20,4.18,26.26,34.26,19.96,49.03,4.9
2025-04-21,0.17,25.65,34.73,16.5,36.82,2.56
2025-04-22,0.0,26.0,35.47,17.19,33.35,3.04
2025-04-23,0.0,26.29,35.06,17.84,32.32,2.81
2025-04-24,0.0,27.08,36.27,18.44,33.52,3.12
2025-04-25,0.0,27.79,36.65,19.85,29.72,2.47
2025-04-26,0.0,27.52,37.31,19.05,29.0,3.04
2025-04-27,0.0,27.84,38.59,17.6,30.63,3.2
2025-04-28,0.0,29.92,40.5,19.84,27.81,3.4
2025-04-29,0.0,31.26,40.72,21.41,24.95,2.14
2025-04-30,0.0,31.66,40.35,21.54,26.61,1.96
2025-05-01,3.52,28.87,38.12,23.11,40.69,3.72
2025-05-02,5.94,26.77,35.41,22.82,59.51,3.43
2025-05-03,0.16,23.74,26.38,21.6,70.28,2.71
2025-05-04,6.96,24.89,29.86,20.81,61.03,2.42
2025-05-05,1.25,23.55,27.74,20.76,69.77,2.96
2025-05-06,0.0,26.2,31.15,21.77,56.31,1.61
2025-05-07,2.87,27.7,34.03,21.53,54.2,1.91
2025-05-08,11.13,25.21,28.18,22.5,71.02,2.45
2025-05-09,19.55,26.77,32.02,21.72,62.66,1.66
2025-05-10,0.22,29.5,36.19,21.51,46.36,1.65
2025-05-11,0.41,30.34,37.0,22.18,42.21,2.15
2025-05-12,13.2,28.15,34.02,22.52,51.41,2.73
2025-05-13,0.04,29.33,36.76,21.91,44.5,2.27
2025-05-14,0.0,29.9,38.71,21.09,40.97,3.09
2025-05-15,0.0,31.63,39.92,23.01,37.63,3.32
2025-05-16,0.0,32.62,40.36,23.47,31.99,2.6
2025-05-17,0.0,32.3,40.82,24.03,31.8,2.79
2025-05-18,0.26,33.05,42.08,23.4,32.33,3.36
2025-05-19,1.82,32.69,40.83,26.27,32.62,4.1
2025-05-20,0.0,32.63,41.18,24.14,35.0,3.09
2025-05-21,0.0,34.21,42.5,25.7,31.71,2.45
2025-05-22,0.0,34.71,43.19,24.66,28.01,2.25
2025-05-23,0.0,32.98,40.23,24.1,34.97,2.67
2025-05-24,25.09,31.84,38.91,26.73,52.61,2.69
2025-05-25,2.47,30.63,36.21,25.07,50.56,1.73
2025-05-26,0.0,31.01,37.91,23.27,47.89,2.24
2025-05-27,4.95,32.96,39.6,25.59,46.93,2.02
2025-05-28,0.87,32.4,39.68,26.03,47.24,2.51
2025-05-29,0.0,32.54,40.07,24.31,39.19,1.86
2025-05-30,9.74,30.76,37.61,24.9,45.06,1.98
2025-05-31,9.14,28.28,34.04,22.87,50.99,2.68
2025-06-01,1.57,28.07,34.51,20.95,44.78,1.78
2025-06-02,0.06,29.13,36.77,20.42,37.4,2.28
2025-06-03,1.56,28.57,35.51,20.63,42.41,3.61
2025-06-04,1.85,27.9,34.46,21.35,46.98,2.73
2025-06-05,0.0,29.82,36.03,23.07,46.42,1.83
2025-06-06,0.0,32.94,39.65,25.94,41.07,1.63
2025-06-07,0.02,33.87,41.66,25.83,41.96,2.7
2025-06-08,2.13,34.1,41.67,27.43,38.41,2.88
2025-06-09,0.0,34.89,43.6,25.82,33.36,2.88
2025-06-10,0.0,36.04,44.86,27.22,26.81,2.63
2025-06-11,0.0,37.37,46.06,28.05,23.14,2.27
2025-06-12,0.0,37.72,45.39,29.79,21.42,2.06
2025-06-13,0.0,38.31,44.7,31.21,22.04,1.74
2025-06-14,0.11,36.68,43.63,30.26,23.36,2.68
2025-06-15,0.05,37.09,44.69,28.35,20.17,2.11
2025-06-16,0.04,35.64,41.53,30.12,22.41,2.08
2025-06-17,0.02,35.17,41.82,28.69,30.37,2.08
2025-06-18,0.0,35.27,42.13,27.72,37.93,2.73
2025-06-19,0.0,37.6,44.54,30.62,28.47,2.11
2025-06-20,0.18,38.45,44.75,30.97,31.15,2.2
2025-06-21,5.27,38.02,43.21,32.63,37.82,2.42
2025-06-22,38.84,32.74,36.13,29.34,62.0,2.38
2025-06-23,6.54,33.45,39.33,28.65,60.95,1.9
2025-06-24,1.56,33.88,40.06,28.33,59.73,2.31
2025-06-25,38.05,31.2,35.02,28.08,73.73,3.65
2025-06-26,43.19,28.37,32.22,26.22,84.98,3.84
2025-06-27,12.22,28.21,31.88,25.92,85.24,3.28
2025-06-28,2.54,30.14,33.71,25.97,75.45,1.73
2025-06-29,1.91,31.63,35.72,27.43,71.26,1.95
2025-06-30,13.65,31.23,34.95,27.4,71.65,1.82
2025-07-01,17.22,31.04,34.73,27.49,75.74,2.07
2025-07-02,31.35,29.02,33.07,25.78,84.19,3.09
2025-07-03,18.39,28.93,31.91,25.76,81.91,3.04
2025-07-04,14.81,30.65,34.58,25.54,76.67,1.48
2025-07-05,13.96,31.52,34.08,28.25,76.53,1.33
2025-07-06,30.03,30.82,33.73,27.96,78.7,1.44
2025-07-07,5.45,29.45,32.82,26.58,82.46,1.79
2025-07-08,4.32,29.5,32.71,26.68,80.76,1.34
2025-07-09,38.19,28.19,31.16,25.84,87.64,3.14
2025-07-10,24.11,27.07,29.92,23.8,86.5,3.27
2025-07-11,2.12,27.18,32.34,22.27,78.08,2.05
2025-07-12,0.03,29.84,33.48,24.88,72.94,1.61
2025-07-13,1.4,30.25,33.6,25.71,70.9,1.34
2025-07-14,7.48,28.8,31.55,25.94,76.02,2.32
2025-07-15,13.6,27.79,31.86,24.69,77.58,1.84
2025-07-16,87.94,26.82,29.74,24.5,85.48,2.85
2025-07-17,31.04,26.23,28.16,24.47,90.54,4.91
2025-07-18,17.6,28.16,31.68,25.0,86.53,2.32
2025-07-19,0.0,29.61,33.48,25.63,79.88,1.21
2025-07-20,0.53,30.54,33.93,26.51,77.34,1.94
2025-07-21,8.19,29.73,33.46,26.57,82.93,2.34
2025-07-22,35.68,28.35,32.13,25.56,88.15,3.16
2025-07-23,19.19,28.69,32.12,25.73,83.52,1.53
2025-07-24,9.64,28.83,31.87,25.17,77.78,1.17
2025-07-25,0.96,29.89,33.61,25.41,72.9,1.0
2025-07-26,3.02,30.55,34.13,25.83,75.07,1.74
2025-07-27,0.38,31.17,34.57,26.93,72.96,1.4
2025-07-28,0.0,30.61,34.23,26.55,73.82,2.34
2025-07-29,4.51,30.6,33.91,27.27,77.72,1.78
2025-07-30,27.29,28.46,31.9,25.9,86.8,2.85
2025-07-31,0.88,28.71,32.01,25.13,80.49,1.24
2025-08-01,5.22,28.42,31.97,25.24,83.08,2.17
2025-08-02,9.66,28.28,32.0,23.91,79.96,1.59
2025-08-03,5.89,29.87,32.87,26.04,75.64,1.3
2025-08-04,5.91,30.65,33.65,26.15,73.62,1.65
2025-08-05,6.83,30.33,33.71,26.24,76.13,1.9
2025-08-06,2.02,29.72,33.39,26.09,77.49,1.51
2025-08-07,18.35,28.58,31.27,26.35,83.46,1.99
