radius_m,w_lower,w_upper,component_id,component_name,rank,top3
250,0.5594405594405593,0.5714285714285714,139-003,Bhir Mound,14,False
250,0.5594405594405593,0.5714285714285714,139-004,Sirkap,5,False
250,0.5594405594405593,0.5714285714285714,139-005,Sirsukh,7,False
250,0.5594405594405593,0.5714285714285714,139-006,Dharmarajika,3,True
250,0.5594405594405593,0.5714285714285714,139-007,Khader Mohra,11,False
250,0.5594405594405593,0.5714285714285714,139-008,Kalawan,9,False
250,0.5594405594405593,0.5714285714285714,139-009,Giri complex,4,False
250,0.5594405594405593,0.5714285714285714,139-010,Kunala,6,False
250,0.5594405594405593,0.5714285714285714,139-011,Jandial,16,False
250,0.5594405594405593,0.5714285714285714,139-012,Lalchak / Badalpur,17,False
250,0.5594405594405593,0.5714285714285714,139-013,Mohra Moradu,13,False
250,0.5594405594405593,0.5714285714285714,139-014,Pippala,8,False
250,0.5594405594405593,0.5714285714285714,139-015,Jaulian,2,True
250,0.5594405594405593,0.5714285714285714,139-016,Lalchak mounds,12,False
250,0.5594405594405593,0.5714285714285714,139-017,Bhallar,10,False
250,0.5594405594405593,0.5714285714285714,139-018,Giri Mosque / tombs,1,True
250,0.5714285714285714,0.5749486652977412,139-001,Khanpur Cave,15,False
250,0.5714285714285714,0.5749486652977412,139-003,Bhir Mound,14,False
250,0.5714285714285714,0.5749486652977412,139-004,Sirkap,4,False
250,0.5714285714285714,0.5749486652977412,139-005,Sirsukh,7,False
250,0.5714285714285714,0.5749486652977412,139-006,Dharmarajika,3,True
250,0.5714285714285714,0.5749486652977412,139-007,Khader Mohra,11,False
250,0.5714285714285714,0.5749486652977412,139-008,Kalawan,9,False
250,0.5714285714285714,0.5749486652977412,139-009,Giri complex,5,False
250,0.5714285714285714,0.5749486652977412,139-010,Kunala,6,False
250,0.5714285714285714,0.5749486652977412,139-011,Jandial,16,False
250,0.5714285714285714,0.5749486652977412,139-012,Lalchak / Badalpur,17,False
250,0.5714285714285714,0.5749486652977412,139-013,Mohra Moradu,13,False
250,0.5714285714285714,0.5749486652977412,139-014,Pippala,8,False
250,0.5714285714285714,0.5749486652977412,139-015,Jaulian,2,True
250,0.5714285714285714,0.5749486652977412,139-016,Lalchak mounds,12,False
250,0.5714285714285714,0.5749486652977412,139-017,Bhallar,10,False
250,0.5714285714285714,0.5749486652977412,139-018,Giri Mosque / tombs,1,True
250,0.5749486652977412,0.5819295558958651,139-001,Khanpur Cave,15,False
250,0.5749486652977412,0.5819295558958651,139-003,Bhir Mound,14,False
250,0.5749486652977412,0.5819295558958651,139-004,Sirkap,4,False
250,0.5749486652977412,0.5819295558958651,139-005,Sirsukh,7,False
250,0.5749486652977412,0.5819295558958651,139-006,Dharmarajika,3,True
250,0.5749486652977412,0.5819295558958651,139-007,Khader Mohra,11,False
250,0.5749486652977412,0.5819295558958651,139-008,Kalawan,8,False
250,0.5749486652977412,0.5819295558958651,139-009,Giri complex,5,False
250,0.5749486652977412,0.5819295558958651,139-010,Kunala,6,False
250,0.5749486652977412,0.5819295558958651,139-011,Jandial,16,False
250,0.5749486652977412,0.5819295558958651,139-012,Lalchak / Badalpur,17,False
250,0.5749486652977412,0.5819295558958651,139-013,Mohra Moradu,13,False
250,0.5749486652977412,0.5819295558958651,139-014,Pippala,9,False
250,0.5749486652977412,0.5819295558958651,139-015,Jaulian,2,True
250,0.5749486652977412,0.5819295558958651,139-016,Lalchak mounds,12,False
250,0.5749486652977412,0.5819295558958651,139-017,Bhallar,10,False
250,0.5749486652977412,0.5819295558958651,139-018,Giri Mosque / tombs,1,True
250,0.5819295558958651,0.5952380952380952,139-001,Khanpur Cave,15,False
250,0.5819295558958651,0.5952380952380952,139-003,Bhir Mound,13,False
250,0.5819295558958651,0.5952380952380952,139-004,Sirkap,4,False
250,0.5819295558958651,0.5952380952380952,139-005,Sirsukh,7,False
250,0.5819295558958651,0.5952380952380952,139-006,Dharmarajika,3,True
250,0.5819295558958651,0.5952380952380952,139-007,Khader Mohra,11,False
250,0.5819295558958651,0.5952380952380952,139-008,Kalawan,8,False
250,0.5819295558958651,0.5952380952380952,139-009,Giri complex,5,False
250,0.5819295558958651,0.5952380952380952,139-010,Kunala,6,False
250,0.5819295558958651,0.5952380952380952,139-011,Jandial,16,False
250,0.5819295558958651,0.5952380952380952,139-012,Lalchak / Badalpur,17,False
250,0.5819295558958651,0.5952380952380952,139-013,Mohra Moradu,14,False
250,0.5819295558958651,0.5952380952380952,139-014,Pippala,9,False
250,0.5819295558958651,0.5952380952380952,139-015,Jaulian,2,True
250,0.5819295558958651,0.5952380952380952,139-016,Lalchak mounds,12,False
250,0.5819295558958651,0.5952380952380952,139-017,Bhallar,10,False
250,0.5819295558958651,0.5952380952380952,139-018,Giri Mosque / tombs,1,True
250,0.5952380952380952,0.5999999999999999,139-001,Khanpur Cave,15,False
250,0.5952380952380952,0.5999999999999999,139-003,Bhir Mound,13,False
250,0.5952380952380952,0.5999999999999999,139-004,Sirkap,3,True
250,0.5952380952380952,0.5999999999999999,139-005,Sirsukh,7,False
250,0.5952380952380952,0.5999999999999999,139-006,Dharmarajika,4,False
250,0.5952380952380952,0.5999999999999999,139-007,Khader Mohra,11,False
250,0.5952380952380952,0.5999999999999999,139-008,Kalawan,8,False
250,0.5952380952380952,0.5999999999999999,139-009,Giri complex,5,False
250,0.5952380952380952,0.5999999999999999,139-010,Kunala,6,False
250,0.5952380952380952,0.5999999999999999,139-011,Jandial,16,False
250,0.5952380952380952,0.5999999999999999,139-012,Lalchak / Badalpur,17,False
250,0.5952380952380952,0.5999999999999999,139-013,Mohra Moradu,14,False
250,0.5952380952380952,0.5999999999999999,139-014,Pippala,9,False
250,0.5952380952380952,0.5999999999999999,139-015,Jaulian,2,True
250,0.5952380952380952,0.5999999999999999,139-016,Lalchak mounds,12,False
250,0.5952380952380952,0.5999999999999999,139-017,Bhallar,10,False
250,0.5952380952380952,0.5999999999999999,139-018,Giri Mosque / tombs,1,True
250,0.5999999999999999,0.6027987082884821,139-001,Khanpur Cave,15,False
250,0.5999999999999999,0.6027987082884821,139-003,Bhir Mound,13,False
250,0.5999999999999999,0.6027987082884821,139-004,Sirkap,3,True
250,0.5999999999999999,0.6027987082884821,139-005,Sirsukh,7,False
250,0.5999999999999999,0.6027987082884821,139-006,Dharmarajika,4,False
250,0.5999999999999999,0.6027987082884821,139-007,Khader Mohra,12,False
250,0.5999999999999999,0.6027987082884821,139-008,Kalawan,8,False
250,0.5999999999999999,0.6027987082884821,139-009,Giri complex,5,False
250,0.5999999999999999,0.6027987082884821,139-010,Kunala,6,False
250,0.5999999999999999,0.6027987082884821,139-011,Jandial,16,False
250,0.5999999999999999,0.6027987082884821,139-012,Lalchak / Badalpur,17,False
250,0.5999999999999999,0.6027987082884821,139-013,Mohra Moradu,14,False
250,0.5999999999999999,0.6027987082884821,139-014,Pippala,9,False
250,0.5999999999999999,0.6027987082884821,139-015,Jaulian,2,True
250,0.5999999999999999,0.6027987082884821,139-016,Lalchak mounds,11,False
250,0.5999999999999999,0.6027987082884821,139-017,Bhallar,10,False
250,0.5999999999999999,0.6027987082884821,139-018,Giri Mosque / tombs,1,True
250,0.6027987082884821,0.6100795755968168,139-001,Khanpur Cave,15,False
250,0.6027987082884821,0.6100795755968168,139-003,Bhir Mound,13,False
250,0.6027987082884821,0.6100795755968168,139-004,Sirkap,2,True
250,0.6027987082884821,0.6100795755968168,139-005,Sirsukh,7,False
250,0.6027987082884821,0.6100795755968168,139-006,Dharmarajika,4,False
250,0.6027987082884821,0.6100795755968168,139-007,Khader Mohra,12,False
250,0.6027987082884821,0.6100795755968168,139-008,Kalawan,8,False
250,0.6027987082884821,0.6100795755968168,139-009,Giri complex,5,False
250,0.6027987082884821,0.6100795755968168,139-010,Kunala,6,False
250,0.6027987082884821,0.6100795755968168,139-011,Jandial,16,False
250,0.6027987082884821,0.6100795755968168,139-012,Lalchak / Badalpur,17,False
250,0.6027987082884821,0.6100795755968168,139-013,Mohra Moradu,14,False
250,0.6027987082884821,0.6100795755968168,139-014,Pippala,9,False
250,0.6027987082884821,0.6100795755968168,139-015,Jaulian,3,True
250,0.6027987082884821,0.6100795755968168,139-016,Lalchak mounds,11,False
250,0.6027987082884821,0.6100795755968168,139-017,Bhallar,10,False
250,0.6027987082884821,0.6100795755968168,139-018,Giri Mosque / tombs,1,True
250,0.6100795755968168,0.6106870229007633,139-001,Khanpur Cave,15,False
250,0.6100795755968168,0.6106870229007633,139-003,Bhir Mound,13,False
250,0.6100795755968168,0.6106870229007633,139-004,Sirkap,2,True
250,0.6100795755968168,0.6106870229007633,139-005,Sirsukh,7,False
250,0.6100795755968168,0.6106870229007633,139-006,Dharmarajika,4,False
250,0.6100795755968168,0.6106870229007633,139-007,Khader Mohra,12,False
250,0.6100795755968168,0.6106870229007633,139-008,Kalawan,8,False
250,0.6100795755968168,0.6106870229007633,139-009,Giri complex,5,False
250,0.6100795755968168,0.6106870229007633,139-010,Kunala,6,False
250,0.6100795755968168,0.6106870229007633,139-011,Jandial,16,False
250,0.6100795755968168,0.6106870229007633,139-012,Lalchak / Badalpur,17,False
250,0.6100795755968168,0.6106870229007633,139-013,Mohra Moradu,14,False
250,0.6100795755968168,0.6106870229007633,139-014,Pippala,9,False
250,0.6100795755968168,0.6106870229007633,139-015,Jaulian,3,True
250,0.6100795755968168,0.6106870229007633,139-016,Lalchak mounds,10,False
250,0.6100795755968168,0.6106870229007633,139-017,Bhallar,11,False
250,0.6100795755968168,0.6106870229007633,139-018,Giri Mosque / tombs,1,True
250,0.6106870229007633,0.6117647058823528,139-001,Khanpur Cave,15,False
250,0.6106870229007633,0.6117647058823528,139-003,Bhir Mound,13,False
250,0.6106870229007633,0.6117647058823528,139-004,Sirkap,2,True
250,0.6106870229007633,0.6117647058823528,139-005,Sirsukh,7,False
250,0.6106870229007633,0.6117647058823528,139-006,Dharmarajika,4,False
250,0.6106870229007633,0.6117647058823528,139-007,Khader Mohra,12,False
250,0.6106870229007633,0.6117647058823528,139-008,Kalawan,8,False
250,0.6106870229007633,0.6117647058823528,139-009,Giri complex,6,False
250,0.6106870229007633,0.6117647058823528,139-010,Kunala,5,False
250,0.6106870229007633,0.6117647058823528,139-011,Jandial,16,False
250,0.6106870229007633,0.6117647058823528,139-012,Lalchak / Badalpur,17,False
250,0.6106870229007633,0.6117647058823528,139-013,Mohra Moradu,14,False
250,0.6106870229007633,0.6117647058823528,139-014,Pippala,9,False
250,0.6106870229007633,0.6117647058823528,139-015,Jaulian,3,True
250,0.6106870229007633,0.6117647058823528,139-016,Lalchak mounds,10,False
250,0.6106870229007633,0.6117647058823528,139-017,Bhallar,11,False
250,0.6106870229007633,0.6117647058823528,139-018,Giri Mosque / tombs,1,True
250,0.6117647058823528,0.6158833063209075,139-001,Khanpur Cave,15,False
250,0.6117647058823528,0.6158833063209075,139-003,Bhir Mound,13,False
250,0.6117647058823528,0.6158833063209075,139-004,Sirkap,2,True
250,0.6117647058823528,0.6158833063209075,139-005,Sirsukh,7,False
250,0.6117647058823528,0.6158833063209075,139-006,Dharmarajika,3,True
250,0.6117647058823528,0.6158833063209075,139-007,Khader Mohra,12,False
250,0.6117647058823528,0.6158833063209075,139-008,Kalawan,8,False
250,0.6117647058823528,0.6158833063209075,139-009,Giri complex,6,False
250,0.6117647058823528,0.6158833063209075,139-010,Kunala,5,False
250,0.6117647058823528,0.6158833063209075,139-011,Jandial,16,False
250,0.6117647058823528,0.6158833063209075,139-012,Lalchak / Badalpur,17,False
250,0.6117647058823528,0.6158833063209075,139-013,Mohra Moradu,14,False
250,0.6117647058823528,0.6158833063209075,139-014,Pippala,9,False
250,0.6117647058823528,0.6158833063209075,139-015,Jaulian,4,False
250,0.6117647058823528,0.6158833063209075,139-016,Lalchak mounds,10,False
250,0.6117647058823528,0.6158833063209075,139-017,Bhallar,11,False
250,0.6117647058823528,0.6158833063209075,139-018,Giri Mosque / tombs,1,True
250,0.6158833063209075,0.6206896551724139,139-001,Khanpur Cave,15,False
250,0.6158833063209075,0.6206896551724139,139-003,Bhir Mound,12,False
250,0.6158833063209075,0.6206896551724139,139-004,Sirkap,2,True
250,0.6158833063209075,0.6206896551724139,139-005,Sirsukh,7,False
250,0.6158833063209075,0.6206896551724139,139-006,Dharmarajika,3,True
250,0.6158833063209075,0.6206896551724139,139-007,Khader Mohra,13,False
250,0.6158833063209075,0.6206896551724139,139-008,Kalawan,8,False
250,0.6158833063209075,0.6206896551724139,139-009,Giri complex,6,False
250,0.6158833063209075,0.6206896551724139,139-010,Kunala,5,False
250,0.6158833063209075,0.6206896551724139,139-011,Jandial,16,False
250,0.6158833063209075,0.6206896551724139,139-012,Lalchak / Badalpur,17,False
250,0.6158833063209075,0.6206896551724139,139-013,Mohra Moradu,14,False
250,0.6158833063209075,0.6206896551724139,139-014,Pippala,9,False
250,0.6158833063209075,0.6206896551724139,139-015,Jaulian,4,False
250,0.6158833063209075,0.6206896551724139,139-016,Lalchak mounds,10,False
250,0.6158833063209075,0.6206896551724139,139-017,Bhallar,11,False
250,0.6158833063209075,0.6206896551724139,139-018,Giri Mosque / tombs,1,True
250,0.6206896551724139,0.6249999999999999,139-001,Khanpur Cave,15,False
250,0.6206896551724139,0.6249999999999999,139-003,Bhir Mound,12,False
250,0.6206896551724139,0.6249999999999999,139-004,Sirkap,2,True
250,0.6206896551724139,0.6249999999999999,139-005,Sirsukh,7,False
250,0.6206896551724139,0.6249999999999999,139-006,Dharmarajika,3,True
250,0.6206896551724139,0.6249999999999999,139-007,Khader Mohra,13,False
250,0.6206896551724139,0.6249999999999999,139-008,Kalawan,8,False
250,0.6206896551724139,0.6249999999999999,139-009,Giri complex,6,False
250,0.6206896551724139,0.6249999999999999,139-010,Kunala,5,False
250,0.6206896551724139,0.6249999999999999,139-011,Jandial,16,False
250,0.6206896551724139,0.6249999999999999,139-012,Lalchak / Badalpur,17,False
250,0.6206896551724139,0.6249999999999999,139-013,Mohra Moradu,14,False
250,0.6206896551724139,0.6249999999999999,139-014,Pippala,10,False
250,0.6206896551724139,0.6249999999999999,139-015,Jaulian,4,False
250,0.6206896551724139,0.6249999999999999,139-016,Lalchak mounds,9,False
250,0.6206896551724139,0.6249999999999999,139-017,Bhallar,11,False
250,0.6206896551724139,0.6249999999999999,139-018,Giri Mosque / tombs,1,True
250,0.6249999999999999,0.6312292358803987,139-001,Khanpur Cave,15,False
250,0.6249999999999999,0.6312292358803987,139-003,Bhir Mound,11,False
250,0.6249999999999999,0.6312292358803987,139-004,Sirkap,2,True
250,0.6249999999999999,0.6312292358803987,139-005,Sirsukh,7,False
250,0.6249999999999999,0.6312292358803987,139-006,Dharmarajika,3,True
250,0.6249999999999999,0.6312292358803987,139-007,Khader Mohra,13,False
250,0.6249999999999999,0.6312292358803987,139-008,Kalawan,8,False
250,0.6249999999999999,0.6312292358803987,139-009,Giri complex,6,False
250,0.6249999999999999,0.6312292358803987,139-010,Kunala,5,False
250,0.6249999999999999,0.6312292358803987,139-011,Jandial,16,False
250,0.6249999999999999,0.6312292358803987,139-012,Lalchak / Badalpur,17,False
250,0.6249999999999999,0.6312292358803987,139-013,Mohra Moradu,14,False
250,0.6249999999999999,0.6312292358803987,139-014,Pippala,10,False
250,0.6249999999999999,0.6312292358803987,139-015,Jaulian,4,False
250,0.6249999999999999,0.6312292358803987,139-016,Lalchak mounds,9,False
250,0.6249999999999999,0.6312292358803987,139-017,Bhallar,12,False
250,0.6249999999999999,0.6312292358803987,139-018,Giri Mosque / tombs,1,True
250,0.6312292358803987,0.631578947368421,139-001,Khanpur Cave,15,False
250,0.6312292358803987,0.631578947368421,139-003,Bhir Mound,10,False
250,0.6312292358803987,0.631578947368421,139-004,Sirkap,2,True
250,0.6312292358803987,0.631578947368421,139-005,Sirsukh,7,False
250,0.6312292358803987,0.631578947368421,139-006,Dharmarajika,3,True
250,0.6312292358803987,0.631578947368421,139-007,Khader Mohra,13,False
250,0.6312292358803987,0.631578947368421,139-008,Kalawan,8,False
250,0.6312292358803987,0.631578947368421,139-009,Giri complex,6,False
250,0.6312292358803987,0.631578947368421,139-010,Kunala,5,False
250,0.6312292358803987,0.631578947368421,139-011,Jandial,16,False
250,0.6312292358803987,0.631578947368421,139-012,Lalchak / Badalpur,17,False
250,0.6312292358803987,0.631578947368421,139-013,Mohra Moradu,14,False
250,0.6312292358803987,0.631578947368421,139-014,Pippala,11,False
250,0.6312292358803987,0.631578947368421,139-015,Jaulian,4,False
250,0.6312292358803987,0.631578947368421,139-016,Lalchak mounds,9,False
250,0.6312292358803987,0.631578947368421,139-017,Bhallar,12,False
250,0.6312292358803987,0.631578947368421,139-018,Giri Mosque / tombs,1,True
250,0.631578947368421,0.6378132118451024,139-001,Khanpur Cave,15,False
250,0.631578947368421,0.6378132118451024,139-003,Bhir Mound,10,False
250,0.631578947368421,0.6378132118451024,139-004,Sirkap,2,True
250,0.631578947368421,0.6378132118451024,139-005,Sirsukh,7,False
250,0.631578947368421,0.6378132118451024,139-006,Dharmarajika,3,True
250,0.631578947368421,0.6378132118451024,139-007,Khader Mohra,13,False
250,0.631578947368421,0.6378132118451024,139-008,Kalawan,8,False
250,0.631578947368421,0.6378132118451024,139-009,Giri complex,6,False
250,0.631578947368421,0.6378132118451024,139-010,Kunala,4,False
250,0.631578947368421,0.6378132118451024,139-011,Jandial,16,False
250,0.631578947368421,0.6378132118451024,139-012,Lalchak / Badalpur,17,False
250,0.631578947368421,0.6378132118451024,139-013,Mohra Moradu,14,False
250,0.631578947368421,0.6378132118451024,139-014,Pippala,11,False
250,0.631578947368421,0.6378132118451024,139-015,Jaulian,5,False
250,0.631578947368421,0.6378132118451024,139-016,Lalchak mounds,9,False
250,0.631578947368421,0.6378132118451024,139-017,Bhallar,12,False
250,0.631578947368421,0.6378132118451024,139-018,Giri Mosque / tombs,1,True
250,0.6378132118451024,0.6382978723404256,139-001,Khanpur Cave,15,False
250,0.6378132118451024,0.6382978723404256,139-003,Bhir Mound,10,False
250,0.6378132118451024,0.6382978723404256,139-004,Sirkap,2,True
250,0.6378132118451024,0.6382978723404256,139-005,Sirsukh,7,False
250,0.6378132118451024,0.6382978723404256,139-006,Dharmarajika,3,True
250,0.6378132118451024,0.6382978723404256,139-007,Khader Mohra,13,False
250,0.6378132118451024,0.6382978723404256,139-008,Kalawan,8,False
250,0.6378132118451024,0.6382978723404256,139-009,Giri complex,5,False
250,0.6378132118451024,0.6382978723404256,139-010,Kunala,4,False
250,0.6378132118451024,0.6382978723404256,139-011,Jandial,16,False
250,0.6378132118451024,0.6382978723404256,139-012,Lalchak / Badalpur,17,False
250,0.6378132118451024,0.6382978723404256,139-013,Mohra Moradu,14,False
250,0.6378132118451024,0.6382978723404256,139-014,Pippala,11,False
250,0.6378132118451024,0.6382978723404256,139-015,Jaulian,6,False
250,0.6378132118451024,0.6382978723404256,139-016,Lalchak mounds,9,False
250,0.6378132118451024,0.6382978723404256,139-017,Bhallar,12,False
250,0.6378132118451024,0.6382978723404256,139-018,Giri Mosque / tombs,1,True
250,0.6382978723404256,0.6499999999999999,139-001,Khanpur Cave,15,False
250,0.6382978723404256,0.6499999999999999,139-003,Bhir Mound,10,False
250,0.6382978723404256,0.6499999999999999,139-004,Sirkap,2,True
250,0.6382978723404256,0.6499999999999999,139-005,Sirsukh,7,False
250,0.6382978723404256,0.6499999999999999,139-006,Dharmarajika,3,True
250,0.6382978723404256,0.6499999999999999,139-007,Khader Mohra,13,False
250,0.6382978723404256,0.6499999999999999,139-008,Kalawan,8,False
250,0.6382978723404256,0.6499999999999999,139-009,Giri complex,5,False
250,0.6382978723404256,0.6499999999999999,139-010,Kunala,4,False
250,0.6382978723404256,0.6499999999999999,139-011,Jandial,17,False
250,0.6382978723404256,0.6499999999999999,139-012,Lalchak / Badalpur,16,False
250,0.6382978723404256,0.6499999999999999,139-013,Mohra Moradu,14,False
250,0.6382978723404256,0.6499999999999999,139-014,Pippala,11,False
250,0.6382978723404256,0.6499999999999999,139-015,Jaulian,6,False
250,0.6382978723404256,0.6499999999999999,139-016,Lalchak mounds,9,False
250,0.6382978723404256,0.6499999999999999,139-017,Bhallar,12,False
250,0.6382978723404256,0.6499999999999999,139-018,Giri Mosque / tombs,1,True
250,0.6499999999999999,0.6586826347305387,139-001,Khanpur Cave,15,False
250,0.6499999999999999,0.6586826347305387,139-003,Bhir Mound,10,False
250,0.6499999999999999,0.6586826347305387,139-004,Sirkap,2,True
250,0.6499999999999999,0.6586826347305387,139-005,Sirsukh,6,False
250,0.6499999999999999,0.6586826347305387,139-006,Dharmarajika,3,True
250,0.6499999999999999,0.6586826347305387,139-007,Khader Mohra,13,False
250,0.6499999999999999,0.6586826347305387,139-008,Kalawan,8,False
250,0.6499999999999999,0.6586826347305387,139-009,Giri complex,5,False
250,0.6499999999999999,0.6586826347305387,139-010,Kunala,4,False
250,0.6499999999999999,0.6586826347305387,139-011,Jandial,17,False
250,0.6499999999999999,0.6586826347305387,139-012,Lalchak / Badalpur,16,False
250,0.6499999999999999,0.6586826347305387,139-013,Mohra Moradu,14,False
250,0.6499999999999999,0.6586826347305387,139-014,Pippala,11,False
250,0.6499999999999999,0.6586826347305387,139-015,Jaulian,7,False
250,0.6499999999999999,0.6586826347305387,139-016,Lalchak mounds,9,False
250,0.6499999999999999,0.6586826347305387,139-017,Bhallar,12,False
250,0.6499999999999999,0.6586826347305387,139-018,Giri Mosque / tombs,1,True
250,0.6586826347305387,0.6686046511627906,139-001,Khanpur Cave,15,False
250,0.6586826347305387,0.6686046511627906,139-003,Bhir Mound,9,False
250,0.6586826347305387,0.6686046511627906,139-004,Sirkap,2,True
250,0.6586826347305387,0.6686046511627906,139-005,Sirsukh,6,False
250,0.6586826347305387,0.6686046511627906,139-006,Dharmarajika,3,True
250,0.6586826347305387,0.6686046511627906,139-007,Khader Mohra,13,False
250,0.6586826347305387,0.6686046511627906,139-008,Kalawan,8,False
250,0.6586826347305387,0.6686046511627906,139-009,Giri complex,5,False
250,0.6586826347305387,0.6686046511627906,139-010,Kunala,4,False
250,0.6586826347305387,0.6686046511627906,139-011,Jandial,17,False
250,0.6586826347305387,0.6686046511627906,139-012,Lalchak / Badalpur,16,False
250,0.6586826347305387,0.6686046511627906,139-013,Mohra Moradu,14,False
250,0.6586826347305387,0.6686046511627906,139-014,Pippala,11,False
250,0.6586826347305387,0.6686046511627906,139-015,Jaulian,7,False
250,0.6586826347305387,0.6686046511627906,139-016,Lalchak mounds,10,False
250,0.6586826347305387,0.6686046511627906,139-017,Bhallar,12,False
250,0.6586826347305387,0.6686046511627906,139-018,Giri Mosque / tombs,1,True
250,0.6686046511627906,0.6832298136645961,139-001,Khanpur Cave,15,False
250,0.6686046511627906,0.6832298136645961,139-003,Bhir Mound,9,False
250,0.6686046511627906,0.6832298136645961,139-004,Sirkap,2,True
250,0.6686046511627906,0.6832298136645961,139-005,Sirsukh,6,False
250,0.6686046511627906,0.6832298136645961,139-006,Dharmarajika,3,True
250,0.6686046511627906,0.6832298136645961,139-007,Khader Mohra,13,False
250,0.6686046511627906,0.6832298136645961,139-008,Kalawan,7,False
250,0.6686046511627906,0.6832298136645961,139-009,Giri complex,5,False
250,0.6686046511627906,0.6832298136645961,139-010,Kunala,4,False
250,0.6686046511627906,0.6832298136645961,139-011,Jandial,17,False
250,0.6686046511627906,0.6832298136645961,139-012,Lalchak / Badalpur,16,False
250,0.6686046511627906,0.6832298136645961,139-013,Mohra Moradu,14,False
250,0.6686046511627906,0.6832298136645961,139-014,Pippala,11,False
250,0.6686046511627906,0.6832298136645961,139-015,Jaulian,8,False
250,0.6686046511627906,0.6832298136645961,139-016,Lalchak mounds,10,False
250,0.6686046511627906,0.6832298136645961,139-017,Bhallar,12,False
250,0.6686046511627906,0.6832298136645961,139-018,Giri Mosque / tombs,1,True
250,0.6832298136645961,0.6896551724137933,139-001,Khanpur Cave,15,False
250,0.6832298136645961,0.6896551724137933,139-003,Bhir Mound,9,False
250,0.6832298136645961,0.6896551724137933,139-004,Sirkap,2,True
250,0.6832298136645961,0.6896551724137933,139-005,Sirsukh,5,False
250,0.6832298136645961,0.6896551724137933,139-006,Dharmarajika,3,True
250,0.6832298136645961,0.6896551724137933,139-007,Khader Mohra,13,False
250,0.6832298136645961,0.6896551724137933,139-008,Kalawan,7,False
250,0.6832298136645961,0.6896551724137933,139-009,Giri complex,6,False
250,0.6832298136645961,0.6896551724137933,139-010,Kunala,4,False
250,0.6832298136645961,0.6896551724137933,139-011,Jandial,17,False
250,0.6832298136645961,0.6896551724137933,139-012,Lalchak / Badalpur,16,False
250,0.6832298136645961,0.6896551724137933,139-013,Mohra Moradu,14,False
250,0.6832298136645961,0.6896551724137933,139-014,Pippala,11,False
250,0.6832298136645961,0.6896551724137933,139-015,Jaulian,8,False
250,0.6832298136645961,0.6896551724137933,139-016,Lalchak mounds,10,False
250,0.6832298136645961,0.6896551724137933,139-017,Bhallar,12,False
250,0.6832298136645961,0.6896551724137933,139-018,Giri Mosque / tombs,1,True
250,0.6896551724137933,0.697384806973848,139-001,Khanpur Cave,15,False
250,0.6896551724137933,0.697384806973848,139-003,Bhir Mound,9,False
250,0.6896551724137933,0.697384806973848,139-004,Sirkap,2,True
250,0.6896551724137933,0.697384806973848,139-005,Sirsukh,5,False
250,0.6896551724137933,0.697384806973848,139-006,Dharmarajika,4,False
250,0.6896551724137933,0.697384806973848,139-007,Khader Mohra,13,False
250,0.6896551724137933,0.697384806973848,139-008,Kalawan,7,False
250,0.6896551724137933,0.697384806973848,139-009,Giri complex,6,False
250,0.6896551724137933,0.697384806973848,139-010,Kunala,3,True
250,0.6896551724137933,0.697384806973848,139-011,Jandial,17,False
250,0.6896551724137933,0.697384806973848,139-012,Lalchak / Badalpur,16,False
250,0.6896551724137933,0.697384806973848,139-013,Mohra Moradu,14,False
250,0.6896551724137933,0.697384806973848,139-014,Pippala,12,False
250,0.6896551724137933,0.697384806973848,139-015,Jaulian,8,False
250,0.6896551724137933,0.697384806973848,139-016,Lalchak mounds,10,False
250,0.6896551724137933,0.697384806973848,139-017,Bhallar,11,False
250,0.6896551724137933,0.697384806973848,139-018,Giri Mosque / tombs,1,True
250,0.697384806973848,0.7075471698113206,139-001,Khanpur Cave,15,False
250,0.697384806973848,0.7075471698113206,139-003,Bhir Mound,8,False
250,0.697384806973848,0.7075471698113206,139-004,Sirkap,2,True
250,0.697384806973848,0.7075471698113206,139-005,Sirsukh,5,False
250,0.697384806973848,0.7075471698113206,139-006,Dharmarajika,4,False
250,0.697384806973848,0.7075471698113206,139-007,Khader Mohra,13,False
250,0.697384806973848,0.7075471698113206,139-008,Kalawan,7,False
250,0.697384806973848,0.7075471698113206,139-009,Giri complex,6,False
250,0.697384806973848,0.7075471698113206,139-010,Kunala,3,True
250,0.697384806973848,0.7075471698113206,139-011,Jandial,17,False
250,0.697384806973848,0.7075471698113206,139-012,Lalchak / Badalpur,16,False
250,0.697384806973848,0.7075471698113206,139-013,Mohra Moradu,14,False
250,0.697384806973848,0.7075471698113206,139-014,Pippala,12,False
250,0.697384806973848,0.7075471698113206,139-015,Jaulian,9,False
250,0.697384806973848,0.7075471698113206,139-016,Lalchak mounds,10,False
250,0.697384806973848,0.7075471698113206,139-017,Bhallar,11,False
250,0.697384806973848,0.7075471698113206,139-018,Giri Mosque / tombs,1,True
250,0.7075471698113206,0.7228915662650599,139-001,Khanpur Cave,15,False
250,0.7075471698113206,0.7228915662650599,139-003,Bhir Mound,8,False
250,0.7075471698113206,0.7228915662650599,139-004,Sirkap,2,True
250,0.7075471698113206,0.7228915662650599,139-005,Sirsukh,5,False
250,0.7075471698113206,0.7228915662650599,139-006,Dharmarajika,4,False
